Team Number,Match Number,Team Color,Scout Initals,Cone High Auto,Cone Mid Auto,Cone Low Auto,Cube High Auto,Cube Mid Auto,Cube Low Auto,Mobility Auto,Balance Auto,Cones Collected,Cubes Collected,Cone High,Cone Mid,Cone Low,Cube High,Cube Mid,Cube Low,Cone High (Full Grid),Cone Mid (Full Grid),Cone Low (Full Grid),Cube High (Full Grid),Cube Mid (Full Grid),Cube Low (Full Grid),Endgame Teleop,How in the way of own alliance (none (0) to lots (10)),How tippy (none (0) to lots (10)),How many penalties (none (0) to lots (10)),How speedy (0 (low speed) - 10 (high speed)),Swerve,Died?,Notes,Time Uploaded
"72","4099",Blue,"AK",1,0,0,0,0,0,Mobility,None,3,0,2,0,1,0,0,0,0,0,0,0,0,0,Engaged,1,1,0,6,Yes,No,"Good at defense ",Fri Apr 21 2023 13:38:43 GMT+0000 (Coordinated Universal Time)
"1538","72",Red,"JW",1,0,1,1,0,0,Mobility,None,7,2,3,3,1,0,1,0,0,0,0,0,0,0,Engaged,2,0,0,10,Yes,No,"Top team, hightide esque",Fri Apr 21 2023 13:38:51 GMT+0000 (Coordinated Universal Time)
"4909","72",Blue,"MR",0,0,0,1,0,0,Mobility,Engaged,6,3,3,2,0,0,1,2,0,0,0,0,0,0,Engaged,3,0,0,8,Yes,No,"fast and consistent. fast and consistent placement for both game pieces",Fri Apr 21 2023 13:39:00 GMT+0000 (Coordinated Universal Time)
"4522","72",Red,"Hh",0,0,0,0,0,0,Mobility,None,5,5,2,3,0,1,2,1,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"Fast, cube shooter",Fri Apr 21 2023 13:39:17 GMT+0000 (Coordinated Universal Time)
"8016","73",Blue,"AJ",0,0,0,1,0,0,Mobility,None,2,2,1,1,0,1,1,0,0,0,0,0,0,0,Park,0,0,0,7,Yes,No,"",Fri Apr 21 2023 13:45:57 GMT+0000 (Coordinated Universal Time)
"3932","73",Red,"LP",0,0,0,0,0,1,Mobility,Attempted,2,3,1,1,0,0,0,2,0,0,0,0,0,0,Docked,3,3,0,5,Yes,No,"",Fri Apr 21 2023 13:46:13 GMT+0000 (Coordinated Universal Time)
"2642","73",Red,"JW",1,0,0,1,0,0,Mobility,None,6,1,1,3,1,0,1,0,0,0,0,0,0,0,Docked,2,4,0,7,Yes,No,"",Fri Apr 21 2023 13:46:15 GMT+0000 (Coordinated Universal Time)
"8592","73",Red,"Hh",1,0,0,1,0,0,Mobility,None,5,4,2,2,0,0,2,2,0,0,0,0,0,0,Engaged,2,0,0,7,Yes,No,"Fast, accurate placement",Fri Apr 21 2023 13:46:22 GMT+0000 (Coordinated Universal Time)
"5135","73",Blue,"AK",0,0,0,1,0,0,Mobility,None,6,0,5,0,0,0,0,0,0,0,0,0,0,0,Docked,1,1,0,7,Yes,No,"Good at aligning and consisten myt at placing ",Fri Apr 21 2023 13:46:54 GMT+0000 (Coordinated Universal Time)
"9062","73",Blue,"MR",0,0,1,0,0,0,Mobility,None,0,0,0,0,0,0,0,2,0,0,0,0,0,1,None,7,0,6,7,Yes,Yes,"shooter. did not use it. fast.. not reliable.. erx",Fri Apr 21 2023 13:47:18 GMT+0000 (Coordinated Universal Time)
"1501","74",Blue,"AJ",1,0,0,0,1,0,Mobility,None,4,0,2,2,0,0,0,1,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"",Fri Apr 21 2023 13:53:16 GMT+0000 (Coordinated Universal Time)
"1466","74",Red,"LP",0,0,0,1,0,0,Mobility,Engaged,3,2,0,2,0,0,1,1,0,0,0,0,0,0,Engaged,0,0,0,4,Yes,No,"Can only place mid and low",Fri Apr 21 2023 13:53:19 GMT+0000 (Coordinated Universal Time)
"4905","74",Blue,"AK",0,0,0,1,1,0,Mobility,None,3,1,1,2,0,0,0,1,0,0,0,0,0,0,Engaged,1,3,0,4,No,No,"",Fri Apr 21 2023 13:53:31 GMT+0000 (Coordinated Universal Time)
"1746","74",Red,"Hh",0,0,0,0,0,0,None,None,5,1,2,2,0,0,1,0,0,0,0,0,0,0,Engaged,0,0,0,4,Yes,No,"Accurate placement, good cone bot, I did not scout auto ",Fri Apr 21 2023 13:54:07 GMT+0000 (Coordinated Universal Time)
"6909","74",Red,"JW",0,0,0,0,0,1,Mobility,None,0,3,0,0,0,0,0,2,0,0,0,0,0,0,Park,1,5,0,5,No,No,"Slow, no auto align, DQed a cube at the end",Fri Apr 21 2023 13:54:11 GMT+0000 (Coordinated Universal Time)
"5804","74",Red,"MR",1,0,0,0,0,0,Mobility,Engaged,5,2,3,2,0,0,1,1,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"quick. sometimes vasilated on piece placement. quick when good though! ramped loading  station",Fri Apr 21 2023 13:54:36 GMT+0000 (Coordinated Universal Time)
"5338","75",Red,"Hh",1,0,0,0,0,0,Mobility,None,1,1,0,1,0,1,0,0,0,0,0,0,0,0,Docked,3,0,0,4,Yes,No,"Intake broke, good defense ",Fri Apr 21 2023 14:00:20 GMT+0000 (Coordinated Universal Time)
"4145","75",Blue,"AK",1,0,0,0,0,0,Mobility,None,4,2,4,0,0,2,0,0,0,0,0,0,0,0,Engaged,2,1,0,6,Yes,No,"",Fri Apr 21 2023 14:00:29 GMT+0000 (Coordinated Universal Time)
"3767","75",Red,"JW",0,0,0,1,0,0,Mobility,Engaged,5,1,2,2,1,0,1,0,0,0,0,0,0,0,Park,1,3,0,8,No,No,"Slow substation pickup time",Fri Apr 21 2023 14:00:32 GMT+0000 (Coordinated Universal Time)
"5274","75",Blue,"AJ",0,0,0,0,0,1,Mobility,Engaged,4,1,2,2,0,0,1,0,0,0,0,0,0,0,Engaged,0,0,0,6,No,No,"",Fri Apr 21 2023 14:00:38 GMT+0000 (Coordinated Universal Time)
"195","75",Red,"LP",0,0,0,0,1,1,Mobility,None,9,2,3,4,2,1,1,0,0,0,0,0,0,0,Docked,0,2,0,7,Yes,No,"Really fast clean places and substation pickups",Fri Apr 21 2023 14:00:40 GMT+0000 (Coordinated Universal Time)
"7285","75",Blue,"MR",0,0,0,0,1,0,Mobility,None,4,4,1,3,0,1,1,1,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"smooth drive and skillful avoidance. quick game pice collections",Fri Apr 21 2023 14:01:42 GMT+0000 (Coordinated Universal Time)
"4419","76",Red,"KP",1,0,0,0,0,0,Mobility,Docked,4,3,2,2,0,1,1,1,0,0,0,0,0,0,Park,0,2,0,6,Yes,No,"",Fri Apr 21 2023 14:08:11 GMT+0000 (Coordinated Universal Time)
"3003","76",Blue,"LL",1,0,0,0,0,0,Mobility,Engaged,5,1,1,3,0,1,0,0,0,0,0,0,0,0,Engaged,0,0,0,5,Yes,No,"Accurate shooting, but a little slow on the field",Fri Apr 21 2023 14:08:18 GMT+0000 (Coordinated Universal Time)
"1468","76",Blue,"Lg",1,1,0,0,0,0,Mobility,None,3,3,1,1,1,1,2,0,0,0,0,0,0,0,Engaged,0,1,0,7,Yes,No,"Solid auto. Solid and consistent collecting and placing",Fri Apr 21 2023 14:08:43 GMT+0000 (Coordinated Universal Time)
"1023","76",Red,"ATC4",0,1,0,0,1,0,Mobility,None,4,4,0,4,0,0,0,3,0,0,0,0,0,0,Docked,3,5,0,7,Yes,No,"",Fri Apr 21 2023 14:09:34 GMT+0000 (Coordinated Universal Time)
"900","76",Blue,"KL",1,0,0,0,0,0,Mobility,None,4,4,1,1,2,2,1,1,0,0,0,0,0,0,Engaged,0,0,0,9,Yes,No,"Missed 2 cones high. They fell into the hybrid node",Fri Apr 21 2023 14:09:40 GMT+0000 (Coordinated Universal Time)
"5990","76",Red,"WC",1,0,0,1,0,0,Mobility,None,2,1,2,0,1,1,1,1,6,6,1,3,3,5,Docked,6,4,0,5,Yes,No,"Good intake, won’t pick up off shelf though",Fri Apr 21 2023 14:11:49 GMT+0000 (Coordinated Universal Time)
"11","77",Blue,"LL",1,0,0,0,0,0,Mobility,Docked,4,5,2,2,0,1,1,3,0,0,0,0,0,0,Park,0,2,0,9,Yes,No,"Very good overall. ",Fri Apr 21 2023 14:16:04 GMT+0000 (Coordinated Universal Time)
"5006","77",Blue,"Lg",1,0,0,0,0,0,None,None,1,5,0,1,0,2,1,2,0,0,0,0,0,0,Engaged,1,4,0,5,Yes,No,"",Fri Apr 21 2023 14:16:04 GMT+0000 (Coordinated Universal Time)
"6657","77",Red,"KP",0,0,0,1,0,0,Mobility,Engaged,0,5,0,0,0,1,0,4,0,0,0,0,0,0,Engaged,0,0,0,6,No,No,"Only substation pickup",Fri Apr 21 2023 14:16:10 GMT+0000 (Coordinated Universal Time)
"7072","77",Red,"ATC4",0,0,0,0,0,0,Mobility,None,0,7,0,0,0,0,3,4,0,0,0,0,0,0,Engaged,2,1,0,5,Yes,No,"",Fri Apr 21 2023 14:16:10 GMT+0000 (Coordinated Universal Time)
"3572","77",Red,"WC",0,0,0,0,0,0,Mobility,None,5,0,2,2,0,0,0,0,2,2,0,2,2,9,Engaged,5,5,0,5,Yes,No,"Really smooth intake, mostly cones though",Fri Apr 21 2023 14:16:48 GMT+0000 (Coordinated Universal Time)
"5006","77",Blue,"KL",1,0,0,0,0,0,None,None,1,5,0,1,0,2,1,4,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"Better at cubes, cones take a long time to place, 3 cubes were in one hybrid node and they took those and created a link",Fri Apr 21 2023 14:17:27 GMT+0000 (Coordinated Universal Time)
"3161","78",Blue,"LL",0,1,0,0,1,0,Mobility,None,2,4,0,2,0,2,2,1,0,0,0,0,0,0,Engaged,0,0,4,7,Yes,No,"Accurate but slow shooting",Fri Apr 21 2023 14:22:16 GMT+0000 (Coordinated Universal Time)
"3039","78",Red,"KP",1,0,0,1,0,1,Mobility,None,3,3,1,2,0,0,2,1,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"",Fri Apr 21 2023 14:22:17 GMT+0000 (Coordinated Universal Time)
"4143","78",Red,"ATC4",1,0,0,0,0,0,Mobility,Engaged,5,2,2,3,0,1,0,2,0,0,0,0,0,0,Engaged,0,6,0,8,Yes,No,"",Fri Apr 21 2023 14:23:24 GMT+0000 (Coordinated Universal Time)
"4663","78",Red,"WC",0,0,0,1,0,0,Mobility,None,2,1,1,1,0,0,0,0,6,6,0,3,3,3,Engaged,3,4,1,3,Yes,No,"Very slow and scuffed intake",Fri Apr 21 2023 14:23:31 GMT+0000 (Coordinated Universal Time)
"3478","79",Red,"ATC4",1,0,0,1,0,0,Mobility,Engaged,5,2,2,1,1,0,1,0,0,0,0,0,0,0,Engaged,3,2,0,5,Yes,No,"",Fri Apr 21 2023 14:29:02 GMT+0000 (Coordinated Universal Time)
"3218","79",Blue,"LL",1,0,0,0,0,0,Mobility,None,2,5,1,0,0,1,0,4,0,0,0,0,0,0,Engaged,0,0,0,4,Yes,No,"Terrible intake",Fri Apr 21 2023 14:29:03 GMT+0000 (Coordinated Universal Time)
"494","79",Red,"KP",1,0,0,0,0,1,Mobility,None,5,3,2,2,0,0,1,2,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"",Fri Apr 21 2023 14:29:07 GMT+0000 (Coordinated Universal Time)
"4112","79",Blue,"KL",1,0,0,0,0,0,Mobility,None,2,2,2,0,0,0,0,2,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"Goofy ahh intake",Fri Apr 21 2023 14:29:08 GMT+0000 (Coordinated Universal Time)
"7428","79",Blue,"Lg",0,0,0,1,0,0,None,Engaged,1,3,0,1,0,1,1,1,0,0,0,0,0,0,Engaged,0,2,0,4,No,No,"Thin bot. Can fit three on charge",Fri Apr 21 2023 14:29:35 GMT+0000 (Coordinated Universal Time)
"503","79",Red,"WC",0,0,0,1,0,1,Mobility,None,3,4,1,1,0,1,1,2,6,6,1,3,3,4,Engaged,2,0,1,8,Yes,No,"Similar to 4414",Fri Apr 21 2023 14:30:21 GMT+0000 (Coordinated Universal Time)
"5665","80",Blue,"LL",0,0,0,1,0,0,None,Docked,4,1,2,2,0,0,0,0,0,0,0,0,0,0,Engaged,2,0,0,7,Yes,No,"Below average",Fri Apr 21 2023 14:37:50 GMT+0000 (Coordinated Universal Time)
"4099","80",Blue,"Lg",1,0,0,0,0,0,None,None,2,7,1,0,0,2,3,3,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"Almost had two price place auto",Fri Apr 21 2023 14:37:53 GMT+0000 (Coordinated Universal Time)
"177","80",Red,"KP",0,0,1,0,0,1,Mobility,None,6,2,3,2,1,1,1,0,0,0,0,0,0,0,Docked,0,0,0,6,Yes,No,"Mostly substation pick ups",Fri Apr 21 2023 14:37:55 GMT+0000 (Coordinated Universal Time)
"1816","80",Red,"ATC4",1,0,0,0,0,0,Mobility,Engaged,4,2,2,2,0,1,0,0,0,0,0,0,0,0,Park,3,0,3,7,Yes,No,"",Fri Apr 21 2023 14:38:14 GMT+0000 (Coordinated Universal Time)
"8717","80",Red,"WC",0,0,0,1,0,0,Mobility,None,0,3,0,0,1,0,0,2,6,2,2,3,0,2,Docked,4,7,1,4,No,No,"Tank drive ",Fri Apr 21 2023 14:38:32 GMT+0000 (Coordinated Universal Time)
"179","80",Red,"KL",0,0,0,0,0,0,Mobility,None,7,0,2,4,1,0,0,0,0,0,0,0,0,0,None,0,0,0,8,Yes,No,"Auto completely missed, picking up was difficult but placing was very easy for them.",Fri Apr 21 2023 14:39:26 GMT+0000 (Coordinated Universal Time)
"4909","81",Red,"KP",1,0,0,0,0,1,Mobility,None,6,1,3,3,0,1,0,0,0,0,0,0,0,0,Park,0,0,0,6,Yes,No,"",Fri Apr 21 2023 14:45:50 GMT+0000 (Coordinated Universal Time)
"3184","81",Blue,"Lg",1,0,0,0,0,0,Mobility,None,4,2,2,2,0,1,1,0,0,0,0,0,0,0,Park,0,3,0,5,Yes,No,"",Fri Apr 21 2023 14:46:01 GMT+0000 (Coordinated Universal Time)
"6431","81",Blue,"LL",0,0,0,0,0,0,Mobility,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,None,5,0,5,4,No,No,"Just played defense (below average defense)",Fri Apr 21 2023 14:46:06 GMT+0000 (Coordinated Universal Time)
"8592","81",Blue,"KL",1,0,0,0,0,0,None,Engaged,5,3,2,2,1,2,1,0,0,0,0,0,0,0,None,0,0,0,8,Yes,No,"",Fri Apr 21 2023 14:46:20 GMT+0000 (Coordinated Universal Time)
"6817","81",Red,"WC",0,0,0,1,0,0,Mobility,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,5,6,3,5,No,No,"Played defense, has awful intake",Fri Apr 21 2023 14:46:21 GMT+0000 (Coordinated Universal Time)
"9140","81",Red,"ATC4",0,0,0,1,0,0,Mobility,Engaged,3,2,0,3,0,0,1,0,0,0,0,0,0,0,Engaged,3,1,0,4,No,No,"Struggled against defense",Fri Apr 21 2023 14:46:43 GMT+0000 (Coordinated Universal Time)
"9023","82",Red,"WC",0,0,0,0,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,10,0,Yes,No,"No show",Fri Apr 21 2023 14:51:10 GMT+0000 (Coordinated Universal Time)
"9126","82",Red,"KP",0,0,0,1,0,0,Mobility,None,0,6,0,0,0,1,2,3,0,0,0,0,0,0,Engaged,0,0,0,4,Yes,No,"",Fri Apr 21 2023 14:53:40 GMT+0000 (Coordinated Universal Time)
"9030","82",Blue,"LL",0,1,0,1,0,0,Mobility,None,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Engaged,3,0,0,5,No,No,"Bad",Fri Apr 21 2023 14:53:50 GMT+0000 (Coordinated Universal Time)
"5135","82",Blue,"KL",0,0,0,1,0,0,None,Engaged,0,0,0,0,2,0,0,0,0,0,0,0,0,0,None,0,0,0,4,Yes,No,"DAMN THEY SUCK",Fri Apr 21 2023 14:54:05 GMT+0000 (Coordinated Universal Time)
"5172","82",Red,"ATC4",0,0,0,0,0,1,None,None,6,0,1,3,0,0,0,0,0,0,0,0,0,0,None,1,2,0,5,Yes,No,"",Fri Apr 21 2023 14:54:57 GMT+0000 (Coordinated Universal Time)
"8015","82",Blue,"Lg",0,0,0,0,0,0,Mobility,None,2,1,0,0,2,0,0,1,0,0,0,0,0,0,Engaged,0,3,0,3,No,No,"Asss",Fri Apr 21 2023 14:55:33 GMT+0000 (Coordinated Universal Time)
"195","83",Blue,"Lg",1,0,0,1,0,0,Mobility,Attempted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,6,0,7,Yes,Yes,"Banged into robot and tipped during first 30 sec of teleop. Otherwise looked decent , great auto",Fri Apr 21 2023 15:05:03 GMT+0000 (Coordinated Universal Time)
"9062","83",Red,"KP",0,0,0,1,1,0,Mobility,None,6,0,4,1,1,0,0,0,0,0,0,0,0,0,Engaged,0,0,0,3,Yes,No,"",Fri Apr 21 2023 15:05:41 GMT+0000 (Coordinated Universal Time)
"9062","83",Blue,"KL",0,0,1,0,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,Yes,Yes,"195 fell on top of them ",Fri Apr 21 2023 15:05:41 GMT+0000 (Coordinated Universal Time)
"4069","83",Blue,"LL",1,0,0,1,0,0,Mobility,None,5,2,4,1,0,1,0,0,0,0,0,0,0,0,None,0,0,5,8,Yes,No,"Both their teammates died but it was pretty good",Fri Apr 21 2023 15:05:44 GMT+0000 (Coordinated Universal Time)
"1836","83",Red,"WC",0,0,0,0,0,1,Mobility,None,0,5,0,0,0,0,0,5,4,4,1,2,2,8,Docked,3,0,1,5,Yes,No,"",Fri Apr 21 2023 15:06:36 GMT+0000 (Coordinated Universal Time)
"1466","83",Red,"ATC4",0,0,0,1,1,0,Mobility,Engaged,4,3,0,3,1,1,1,0,0,0,0,0,0,0,Park,4,1,0,6,Yes,No,"",Fri Apr 21 2023 15:07:53 GMT+0000 (Coordinated Universal Time)
"3940","Qual 84",Red,"AS",0,0,0,1,0,0,Mobility,None,3,3,2,0,1,1,0,0,0,0,0,0,0,0,Engaged,0,2,0,4,No,No,"",Fri Apr 21 2023 15:14:10 GMT+0000 (Coordinated Universal Time)
"9084","84",Red,"JJR",1,0,0,0,0,0,Mobility,Engaged,3,5,1,2,0,1,1,2,0,0,0,0,0,0,Engaged,0,0,0,9,Yes,No,"We got the crap beat out of us I want to see the go pro vid",Fri Apr 21 2023 15:14:48 GMT+0000 (Coordinated Universal Time)
"3538","84",Blue,"JW",0,0,1,0,0,1,Mobility,None,5,1,5,0,0,1,0,0,0,0,0,0,0,0,Engaged,4,0,0,9,Yes,No,"",Fri Apr 21 2023 15:15:12 GMT+0000 (Coordinated Universal Time)
"900","84",Red,"Jay M",0,0,1,0,0,0,Mobility,None,4,3,2,0,2,0,0,3,0,0,0,0,0,0,Engaged,3,0,0,4,Yes,No,"",Fri Apr 21 2023 15:15:14 GMT+0000 (Coordinated Universal Time)
"8016","84",Blue,"LP",0,0,0,1,0,0,Mobility,None,3,1,0,2,0,1,0,0,0,0,0,0,0,0,Engaged,0,4,0,0,No,No,"NGL I was watching our bot half the time but they were tippy when accelerating and slow to place however they can do mids consistently",Fri Apr 21 2023 15:16:44 GMT+0000 (Coordinated Universal Time)
"5274","84",Blue,"Hh",0,0,0,0,1,0,None,Engaged,2,4,0,2,0,0,1,3,0,0,0,0,0,0,None,0,5,0,4,No,No,"May have missed some data watching 9084",Fri Apr 21 2023 15:18:03 GMT+0000 (Coordinated Universal Time)
"1156","Qual 85",Red,"AS",0,0,1,0,0,0,Mobility,Engaged,0,6,0,0,0,1,3,2,0,0,0,0,0,0,Engaged,1,1,0,5,No,No,"",Fri Apr 21 2023 15:21:44 GMT+0000 (Coordinated Universal Time)
"6657","85",Blue,"LP",0,0,0,1,0,0,Mobility,Engaged,0,5,0,0,0,0,3,2,0,0,0,0,0,0,Docked,3,0,0,3,No,No,"Tank drive shoots cubes to mid and low only but great at getting on charge station",Fri Apr 21 2023 15:21:50 GMT+0000 (Coordinated Universal Time)
"1156","85",Red,"LL",0,0,0,0,0,0,None,Engaged,0,6,0,0,0,1,3,2,0,0,0,0,0,0,Engaged,0,6,0,7,Yes,No,"Average",Fri Apr 21 2023 15:21:53 GMT+0000 (Coordinated Universal Time)
"5990","85",Blue,"JW",1,0,0,0,0,0,Mobility,None,3,2,3,0,0,2,0,0,0,0,0,0,0,0,Docked,2,0,0,7,Yes,No,"",Fri Apr 21 2023 15:21:55 GMT+0000 (Coordinated Universal Time)
"7617","85",Red,"Jay M",0,1,0,0,0,0,Mobility,None,4,1,0,3,1,1,0,0,0,0,0,0,0,0,Engaged,2,3,0,2,No,No,"",Fri Apr 21 2023 15:21:57 GMT+0000 (Coordinated Universal Time)
"1536","85",Red,"JJR",1,0,1,1,0,0,Mobility,None,8,0,5,2,1,0,0,0,0,0,0,0,0,0,None,0,0,0,10,Yes,No,"Got stuck briefly ",Fri Apr 21 2023 15:21:57 GMT+0000 (Coordinated Universal Time)
"5338","",Red,"",1,0,0,0,0,0,Mobility,None,3,1,0,3,0,0,1,0,0,0,0,0,0,0,Park,2,0,0,4,Yes,No,"Quick, reliable placement ",Fri Apr 21 2023 15:22:58 GMT+0000 (Coordinated Universal Time)
"2642","Qual 86",Red,"AS",1,0,0,1,0,0,Mobility,None,5,1,5,0,0,1,0,0,0,0,0,0,0,0,Engaged,0,0,0,5,Yes,No,"",Fri Apr 21 2023 15:28:26 GMT+0000 (Coordinated Universal Time)
"4329","86",Red,"ATC4",0,0,0,0,1,0,Mobility,Engaged,4,2,0,4,0,1,1,0,0,0,0,0,0,0,Engaged,4,2,0,6,Yes,No,"",Fri Apr 21 2023 15:28:33 GMT+0000 (Coordinated Universal Time)
"2642","86",Red,"LL",1,0,0,1,0,0,Mobility,None,5,1,5,0,0,1,0,0,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"Arm is cool, but slow to deploy, collect",Fri Apr 21 2023 15:28:43 GMT+0000 (Coordinated Universal Time)
"1629","86",Blue,"JW",0,0,0,0,1,0,Mobility,None,5,0,3,2,0,0,0,0,0,0,0,0,0,0,Engaged,1,2,0,7,Yes,No,"Slow sub station collect, real slow",Fri Apr 21 2023 15:28:52 GMT+0000 (Coordinated Universal Time)
"8847","86",Red,"Jay M",0,0,0,0,0,1,Mobility,None,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Engaged,2,1,0,2,No,No,"Disabled for a sec",Fri Apr 21 2023 15:28:55 GMT+0000 (Coordinated Universal Time)
"4419","86",Blue,"LP",1,0,0,0,0,0,Mobility,Attempted,4,3,2,0,2,1,0,1,0,0,0,0,0,0,Docked,3,3,0,6,Yes,No,"Had a weird problem in community where arm wouldn’t go up ",Fri Apr 21 2023 15:29:05 GMT+0000 (Coordinated Universal Time)
"6909","86",Red,"HH ",0,0,0,1,0,0,Mobility,None,0,3,0,0,0,1,1,0,0,0,0,0,0,0,None,4,10,0,0,No,No,"Slow, fell off charge in endgame",Fri Apr 21 2023 15:29:36 GMT+0000 (Coordinated Universal Time)
"3932","Qual 87",Red,"AS",0,0,0,0,0,1,Mobility,Docked,4,2,2,2,0,0,1,1,0,0,0,0,0,0,Engaged,0,0,0,6,Yes,No,"",Fri Apr 21 2023 15:35:26 GMT+0000 (Coordinated Universal Time)
"7072","87",Red,"Jay M",0,0,0,0,1,0,Mobility,None,0,6,0,0,0,0,0,4,0,0,0,0,0,0,None,6,0,0,6,Yes,No,"",Fri Apr 21 2023 15:35:29 GMT+0000 (Coordinated Universal Time)
"2992","87",Blue,"LP",0,0,1,1,0,0,Mobility,None,4,3,3,1,0,1,1,1,0,0,0,0,0,0,None,1,1,0,6,Yes,No,"",Fri Apr 21 2023 15:35:43 GMT+0000 (Coordinated Universal Time)
"3767","87",Blue,"JW",0,0,0,0,1,0,Mobility,Engaged,4,2,3,0,1,1,1,0,0,0,0,0,0,0,Engaged,1,0,0,7,No,No,"Clamp intake, seems hard to align",Fri Apr 21 2023 15:35:51 GMT+0000 (Coordinated Universal Time)
"1032","87",Red,"Hh",0,1,0,0,0,0,Mobility,None,4,1,0,3,0,0,0,1,0,0,0,0,0,0,Engaged,0,0,0,5,Yes,No,"",Fri Apr 21 2023 15:35:52 GMT+0000 (Coordinated Universal Time)
"1746","87",Red,"JJR",0,0,0,0,0,1,Mobility,None,6,3,4,1,1,3,0,0,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"Really good at cubes",Fri Apr 21 2023 15:35:55 GMT+0000 (Coordinated Universal Time)
"","",Red,"",0,0,0,0,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,Yes,No,"",Fri Apr 21 2023 15:38:22 GMT+0000 (Coordinated Universal Time)
"6606","88",Blue,"LP",0,0,0,0,0,0,Mobility,None,0,2,0,0,0,1,0,1,0,0,0,0,0,0,Engaged,4,8,0,2,No,No,"Really tippy tank bot not good at picking up pieces",Fri Apr 21 2023 15:43:09 GMT+0000 (Coordinated Universal Time)
"8808","88",Blue,"JW",0,0,0,0,1,0,Mobility,None,0,4,0,0,2,2,1,1,0,0,0,0,0,0,Engaged,0,0,0,6,No,No,"Weird padded clamp intake, hard to collect",Fri Apr 21 2023 15:43:30 GMT+0000 (Coordinated Universal Time)
"1468","88",Red,"Jay M",1,0,0,0,0,0,Attempted Mobility,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,Yes,Yes,"Auto killed them into the wall",Fri Apr 21 2023 15:43:54 GMT+0000 (Coordinated Universal Time)
"11","Qual 88",Red,"AS",0,0,0,1,0,0,Mobility,None,4,5,2,1,0,1,1,3,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"",Fri Apr 21 2023 15:43:55 GMT+0000 (Coordinated Universal Time)
"955","88",Red,"JJR",1,0,0,0,0,0,Mobility,None,3,3,2,0,0,1,0,1,0,0,0,0,0,0,Engaged,2,3,0,7,Yes,No,"Fast intake slow placement ",Fri Apr 21 2023 15:44:24 GMT+0000 (Coordinated Universal Time)
"955","88",Red,"JJR",1,0,0,0,0,0,Mobility,None,3,3,2,0,0,1,0,1,0,0,0,0,0,0,Engaged,2,3,0,7,Yes,No,"Fast intake slow placement ",Fri Apr 21 2023 15:44:31 GMT+0000 (Coordinated Universal Time)
"5804","88",Blue,"Hh",1,0,0,0,0,0,None,None,2,2,2,0,0,0,0,3,0,0,0,0,0,0,Engaged,2,0,0,4,Yes,No,"",Fri Apr 21 2023 15:44:35 GMT+0000 (Coordinated Universal Time)
"5006","Qual 89",Red,"AS",1,0,0,0,0,0,Mobility,None,3,1,2,0,1,1,0,0,0,0,0,0,0,0,Engaged,0,0,0,4,Yes,No,"",Fri Apr 21 2023 15:50:48 GMT+0000 (Coordinated Universal Time)
"1501","88",Red,"Jay M",1,0,0,0,1,0,Mobility,None,3,2,1,2,1,0,1,0,0,0,0,0,0,0,Engaged,3,2,0,5,Yes,No,"",Fri Apr 21 2023 15:51:05 GMT+0000 (Coordinated Universal Time)
"5553","89",Blue,"JW",0,0,0,1,0,0,Mobility,None,2,0,1,0,0,0,1,0,0,0,0,0,0,0,None,6,0,0,6,Yes,Yes,"Got DCed by their own teammate ramming them lmao",Fri Apr 21 2023 15:51:14 GMT+0000 (Coordinated Universal Time)
"7285","89",Blue,"Hh",0,0,0,1,0,0,Mobility,None,3,2,1,3,0,0,2,0,0,0,0,0,0,0,Docked,2,0,0,4,Yes,No,"",Fri Apr 21 2023 15:51:19 GMT+0000 (Coordinated Universal Time)
"2960","89",Blue,"LP",0,0,0,1,0,0,Mobility,Engaged,1,5,1,0,0,1,1,2,0,0,0,0,0,0,Docked,3,0,0,4,Yes,No,"Intake is unreliable sometimes really fast sometimes really slow",Fri Apr 21 2023 15:51:22 GMT+0000 (Coordinated Universal Time)
