Team Number,Match Number,Team Color,Scout Initals,Cone High Auto,Cone Mid Auto,Cone Low Auto,Cube High Auto,Cube Mid Auto,Cube Low Auto,Mobility Auto,Balance Auto,Cones Collected,Cubes Collected,Cone High,Cone Mid,Cone Low,Cube High,Cube Mid,Cube Low,Cone High (Full Grid),Cone Mid (Full Grid),Cone Low (Full Grid),Cube High (Full Grid),Cube Mid (Full Grid),Cube Low (Full Grid),Endgame Teleop,How in the way of own alliance (none (0) to lots (10)),How tippy (none (0) to lots (10)),How many penalties (none (0) to lots (10)),How speedy (0 (low speed) - 10 (high speed)),Swerve,Died?,Notes,Time Uploaded
"1816","33",Red,"ARM",6,0,0,0,0,0,3,12,3,1,5,3,2,5,0,0,0,0,0,0,0,0,10,0.8,0.2,1,0.1,1,1,"Tippy but consistent ",Fri Apr 21 2023 06:21:21 GMT+0000 (Coordinated Universal Time)
"3767","33",Blue,"JJR",0,0,0,6,0,0,3,0,4,1,10,3,2,0,3,0,0,0,0,0,0,0,10,1,0.8,1,0.6,0,1,"Slow bad strats",Fri Apr 21 2023 06:21:30 GMT+0000 (Coordinated Universal Time)
"4112","Qual 16",Blue,"AS",6,0,0,0,0,0,3,0,1,4,5,0,0,0,0,8,0,0,0,0,0,0,10,1,0.9,1,0.4,1,1,"",Fri Apr 21 2023 06:22:36 GMT+0000 (Coordinated Universal Time)
"2960","48",Blue,"JJR",6,0,0,0,0,3,3,0,2,5,0,0,0,5,0,8,0,0,0,0,0,0,2,0.7,1,1,0.4,1,1,"Struggle with placement ",Fri Apr 21 2023 06:27:42 GMT+0000 (Coordinated Universal Time)
"6606","48",Red,"ARM",0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4,0.1,0.8,0.1,0,1,"I have no words",Fri Apr 21 2023 06:27:52 GMT+0000 (Coordinated Universal Time)
"2960","48",Blue,"JJR",6,0,0,0,0,3,3,0,2,5,0,0,0,5,0,8,0,0,0,0,0,0,2,0.7,1,1,0.4,1,1,"Struggle with placement ",Fri Apr 21 2023 06:28:52 GMT+0000 (Coordinated Universal Time)
"900","48",Blue,"JJR",6,0,0,0,0,0,3,0,3,4,10,3,0,5,3,4,0,0,0,0,0,0,10,1,1,1,0.6,1,1,"Bad driving ",Fri Apr 21 2023 06:32:53 GMT+0000 (Coordinated Universal Time)
"6657","48",Red,"ARM",0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,1,1,1,0.8,0,1,"Pure driver skill and single low fast",Fri Apr 21 2023 06:33:07 GMT+0000 (Coordinated Universal Time)
"7617","10",Red,"JW",0,4,0,0,4,0,3,0,3,2,10,3,0,5,3,0,0,0,0,0,0,0,10,0.8,1,1,0.6,1,1,"",Fri Apr 21 2023 06:33:50 GMT+0000 (Coordinated Universal Time)
"1816","48",Blue,"JJR",6,0,0,0,0,0,3,12,2,3,5,3,0,5,3,2,0,0,0,0,0,0,0,0.8,0.7,1,0.9,1,1,"Like a wrecking ball slamming into walls and opponents ",Fri Apr 21 2023 06:37:39 GMT+0000 (Coordinated Universal Time)
"5135","48",Red,"QRM",0,0,0,6,0,0,0,12,5,1,20,0,2,5,0,2,0,0,0,0,0,0,10,0.9,1,1,0.5,1,1,"Damn good synergy, almost tipped useless everybot teammate but that was deserved ",Fri Apr 21 2023 06:38:03 GMT+0000 (Coordinated Universal Time)
"4143","Qual 30",Red,"AS",6,0,0,6,0,0,3,0,5,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0.9,1,1,0.3,1,1,"",Fri Apr 21 2023 06:39:19 GMT+0000 (Coordinated Universal Time)
"3940","10",Blue,"JW",0,0,0,6,0,0,0,0,1,4,10,0,0,5,0,6,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"",Fri Apr 21 2023 06:41:38 GMT+0000 (Coordinated Universal Time)
"3940","Qual 30",Red,"AS",0,0,0,6,0,0,3,12,3,1,10,0,0,0,3,0,0,0,0,0,0,0,10,1,0.8,1,0.3,0,1,"",Fri Apr 21 2023 06:45:17 GMT+0000 (Coordinated Universal Time)
"8847","30",Blue,"ARM",0,0,0,0,0,3,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,15,10,0.4,1,1,0.4,0,1,"Not in break mode on charge",Fri Apr 21 2023 06:45:28 GMT+0000 (Coordinated Universal Time)
"5990","30",Blue,"JJR",6,0,0,0,0,0,3,0,2,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0.6,1,1,0.2,0,1,"Indus river valley girl ",Fri Apr 21 2023 06:45:33 GMT+0000 (Coordinated Universal Time)
"4069","30",Blue,"ARM",0,0,0,0,0,0,3,0,3,1,5,0,2,5,0,0,0,0,0,0,0,0,10,0.6,0.3,1,0,0,1,"Go home :/",Fri Apr 21 2023 06:50:53 GMT+0000 (Coordinated Universal Time)
"5665","68",Blue,"AJ",0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5,1,1,0.5,1,1,"Defense bot",Fri Apr 21 2023 13:08:17 GMT+0000 (Coordinated Universal Time)
"6606","68",Red,"LL",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0.2,0.1,1,0.2,0,1,"Did nothing",Fri Apr 21 2023 13:08:21 GMT+0000 (Coordinated Universal Time)
"3184","68",Red,"Hh",0,0,0,6,0,0,3,12,3,1,10,3,0,0,3,0,0,0,0,0,0,0,6,1,0.3,1,0.4,1,1,"",Fri Apr 21 2023 13:08:23 GMT+0000 (Coordinated Universal Time)
"9023","68",Blue,"",0,0,0,0,4,0,3,8,0,2,0,0,0,0,0,4,0,0,0,0,0,0,10,0.8,0.7,1,0.5,1,1,"",Fri Apr 21 2023 13:08:53 GMT+0000 (Coordinated Universal Time)
"3039","68",Red,"LP",6,0,0,0,0,0,3,0,5,4,10,9,0,5,6,2,0,0,0,0,0,0,6,1,1,1,0.7,1,1,"Really fast swerve with a reliable place can do cones tipped from ground ",Fri Apr 21 2023 13:09:20 GMT+0000 (Coordinated Universal Time)
"2992","68",Blue,"MR",6,0,0,6,0,0,3,0,5,0,10,0,8,0,0,0,0,0,0,0,0,0,10,1,0.4,1,0.5,1,1,"tippy when placing. cones would be oriented improperly during loading. made it fail cone placement.",Fri Apr 21 2023 13:10:06 GMT+0000 (Coordinated Universal Time)
"4329","69",Blue,"AJ",0,0,3,0,0,0,3,0,4,3,0,9,2,0,6,2,0,0,0,0,0,0,6,1,1,1,0.8,1,1,"Consisten arm and similar arm to ours ",Fri Apr 21 2023 13:16:32 GMT+0000 (Coordinated Universal Time)
"1156","69",Blue,"AK",0,0,3,0,0,0,3,12,4,3,0,9,2,5,6,0,0,0,0,0,0,0,10,0.9,0.9,1,0.7,1,1,"",Fri Apr 21 2023 13:16:36 GMT+0000 (Coordinated Universal Time)
"8717","69",Red,"JW",0,0,0,6,0,0,0,8,0,3,0,0,0,5,3,2,0,0,0,0,0,0,2,0.9,0.4,1,0.4,0,1,"No auto align, tall and bulky design",Fri Apr 21 2023 13:16:47 GMT+0000 (Coordinated Universal Time)
"1123","69",Red,"Hh",0,0,0,0,0,0,3,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0.4,1,1,0.3,1,1,"Missed first part of match watching wrong bot, good low cone extremely slow in single sub",Fri Apr 21 2023 13:17:04 GMT+0000 (Coordinated Universal Time)
"7428","69",Red,"LP",0,0,0,6,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0.4,1,1,0.5,1,1,"Fast on straight lines but takes a long time in double substation",Fri Apr 21 2023 13:17:07 GMT+0000 (Coordinated Universal Time)
"3940","69",Blue,"MR",0,0,3,0,0,0,3,12,2,3,0,9,0,5,6,0,0,0,0,0,0,0,10,1,1,1,0.4,1,1,"slowish? but consistent. didnt have problems in any one area. could have traversed field faster.",Fri Apr 21 2023 13:17:25 GMT+0000 (Coordinated Universal Time)
"3940","69",Blue,"MR",0,0,3,0,0,0,3,12,2,3,0,9,0,5,6,0,0,0,0,0,0,0,10,1,1,1,0.4,1,1,"slowish? but consistent. didnt have problems in any one area. could have traversed field faster.",Fri Apr 21 2023 13:17:37 GMT+0000 (Coordinated Universal Time)
"4112","70",Blue,"AJ",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.3,1,1,0,1,0,"Had severe issues and lag had issues driving ",Fri Apr 21 2023 13:22:43 GMT+0000 (Coordinated Universal Time)
"2960","70",Red,"LP",0,0,0,6,0,0,3,12,3,2,10,3,0,10,0,0,0,0,0,0,0,0,6,1,1,1,0.6,1,1,"Really fast intake didn’t block substations but slow place",Fri Apr 21 2023 13:23:16 GMT+0000 (Coordinated Universal Time)
"6817","70",Red,"JW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0.6,0.7,1,0.5,1,1,"PVC bot, don't pick them, we know why",Fri Apr 21 2023 13:23:22 GMT+0000 (Coordinated Universal Time)
"5172","70",Blue,"MR",0,0,0,0,0,3,0,12,1,0,10,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0.5,1,1,"switched to defense after failed cone grabs from loading station. ask about intake consistency",Fri Apr 21 2023 13:24:39 GMT+0000 (Coordinated Universal Time)
"8808","70",Blue,"AK",0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,2,0.6,0.5,1,0.4,0,1,"Bad Intake fails to place high not consistent ",Fri Apr 21 2023 13:24:46 GMT+0000 (Coordinated Universal Time)
"8808","70",Blue,"AK",0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,2,0.6,0.5,1,0.4,0,1,"Bad Intake fails to place high not consistent ",Fri Apr 21 2023 13:25:01 GMT+0000 (Coordinated Universal Time)
"857","70",Red,"Hh ",6,0,0,0,0,0,3,0,6,0,10,9,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,1,0,"Died momentarily, spinning while going across field possible issue, consistent cone",Fri Apr 21 2023 13:25:12 GMT+0000 (Coordinated Universal Time)
"8847","71",Blue,"AJ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,10,1,1,1,0,1,1,"",Fri Apr 21 2023 13:29:26 GMT+0000 (Coordinated Universal Time)
"1816","71",Red,"Hh",6,0,0,0,0,0,3,12,4,2,5,6,2,5,3,0,0,0,0,0,0,0,10,1,0.5,1,0.6,1,1,"Bad with high speed bumps(cable protected and charge station",Fri Apr 21 2023 13:30:17 GMT+0000 (Coordinated Universal Time)
"3478","71",Red,"JW",6,0,0,0,0,0,3,0,4,2,5,6,0,5,3,0,0,0,0,0,0,0,10,1,1,1,0.6,1,1,"",Fri Apr 21 2023 13:30:25 GMT+0000 (Coordinated Universal Time)
"5553","71",Red,"LP",0,0,0,0,0,3,3,0,2,1,10,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"Slow place but fast at substations died midway to through match",Fri Apr 21 2023 13:31:00 GMT+0000 (Coordinated Universal Time)
"955","71",Blue,"AK",6,0,0,0,0,0,3,0,3,1,10,0,0,5,0,0,0,0,0,0,0,0,10,0.9,0.8,1,0.5,1,1,"",Fri Apr 21 2023 13:31:03 GMT+0000 (Coordinated Universal Time)
"9084","71",Blue,"MR",6,0,0,0,0,0,0,0,4,2,10,3,0,5,3,4,0,0,0,0,0,0,2,0.9,1,1,0.7,1,1,"quick. bad decisions for game piece placement at end of match.",Fri Apr 21 2023 13:31:33 GMT+0000 (Coordinated Universal Time)
"4069","72",Blue,"AJ",0,0,0,6,0,0,0,0,5,1,10,6,2,0,3,2,0,0,0,0,0,0,10,1,1,1,0.9,1,1,"Great and consistent ",Fri Apr 21 2023 13:37:56 GMT+0000 (Coordinated Universal Time)
"9030","72",Red,"LP",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.8,0.7,1,0.3,0,1,"Don’t pick: tank drive can’t pick up from ground didn’t try substation ",Fri Apr 21 2023 13:38:21 GMT+0000 (Coordinated Universal Time)
"72","4099",Blue,"AK",6,0,0,0,0,0,3,0,3,0,10,0,2,0,0,0,0,0,0,0,0,0,10,0.9,0.9,1,0.6,1,1,"Good at defense ",Fri Apr 21 2023 13:38:43 GMT+0000 (Coordinated Universal Time)
"1538","72",Red,"JW",6,0,3,6,0,0,3,0,7,2,15,9,2,0,3,0,0,0,0,0,0,0,10,0.8,1,1,1,1,1,"Top team, hightide esque",Fri Apr 21 2023 13:38:51 GMT+0000 (Coordinated Universal Time)
"4909","72",Blue,"MR",0,0,0,6,0,0,3,12,6,3,15,6,0,0,3,4,0,0,0,0,0,0,10,0.7,1,1,0.8,1,1,"fast and consistent. fast and consistent placement for both game pieces",Fri Apr 21 2023 13:39:00 GMT+0000 (Coordinated Universal Time)
"4522","72",Red,"Hh",0,0,0,0,0,0,3,0,5,5,10,9,0,5,6,2,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"Fast, cube shooter",Fri Apr 21 2023 13:39:17 GMT+0000 (Coordinated Universal Time)
"8016","73",Blue,"AJ",0,0,0,6,0,0,3,0,2,2,5,3,0,5,3,0,0,0,0,0,0,0,2,1,1,1,0.7,1,1,"",Fri Apr 21 2023 13:45:57 GMT+0000 (Coordinated Universal Time)
"3932","73",Red,"LP",0,0,0,0,0,3,3,0,2,3,5,3,0,0,0,4,0,0,0,0,0,0,6,0.7,0.7,1,0.5,1,1,"",Fri Apr 21 2023 13:46:13 GMT+0000 (Coordinated Universal Time)
"2642","73",Red,"JW",6,0,0,6,0,0,3,0,6,1,5,9,2,0,3,0,0,0,0,0,0,0,6,0.8,0.6,1,0.7,1,1,"",Fri Apr 21 2023 13:46:15 GMT+0000 (Coordinated Universal Time)
"8592","73",Red,"Hh",6,0,0,6,0,0,3,0,5,4,10,6,0,0,6,4,0,0,0,0,0,0,10,0.8,1,1,0.7,1,1,"Fast, accurate placement",Fri Apr 21 2023 13:46:22 GMT+0000 (Coordinated Universal Time)
"5135","73",Blue,"AK",0,0,0,6,0,0,3,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0.9,0.9,1,0.7,1,1,"Good at aligning and consisten myt at placing ",Fri Apr 21 2023 13:46:54 GMT+0000 (Coordinated Universal Time)
"9062","73",Blue,"MR",0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0.3,1,0.4,0.7,1,0,"shooter. did not use it. fast.. not reliable.. erx",Fri Apr 21 2023 13:47:18 GMT+0000 (Coordinated Universal Time)
"1501","74",Blue,"AJ",6,0,0,0,4,0,3,0,4,0,10,6,0,0,0,2,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"",Fri Apr 21 2023 13:53:16 GMT+0000 (Coordinated Universal Time)
"1466","74",Red,"LP",0,0,0,6,0,0,3,12,3,2,0,6,0,0,3,2,0,0,0,0,0,0,10,1,1,1,0.4,1,1,"Can only place mid and low",Fri Apr 21 2023 13:53:19 GMT+0000 (Coordinated Universal Time)
"4905","74",Blue,"AK",0,0,0,6,4,0,3,0,3,1,5,6,0,0,0,2,0,0,0,0,0,0,10,0.9,0.7,1,0.4,0,1,"",Fri Apr 21 2023 13:53:31 GMT+0000 (Coordinated Universal Time)
"1746","74",Red,"Hh",0,0,0,0,0,0,0,0,5,1,10,6,0,0,3,0,0,0,0,0,0,0,10,1,1,1,0.4,1,1,"Accurate placement, good cone bot, I did not scout auto ",Fri Apr 21 2023 13:54:07 GMT+0000 (Coordinated Universal Time)
"6909","74",Red,"JW",0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,2,0.9,0.5,1,0.5,0,1,"Slow, no auto align, DQed a cube at the end",Fri Apr 21 2023 13:54:11 GMT+0000 (Coordinated Universal Time)
"5804","74",Red,"MR",6,0,0,0,0,0,3,12,5,2,15,6,0,0,3,2,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"quick. sometimes vasilated on piece placement. quick when good though! ramped loading  station",Fri Apr 21 2023 13:54:36 GMT+0000 (Coordinated Universal Time)
"5338","75",Red,"Hh",6,0,0,0,0,0,3,0,1,1,0,3,0,5,0,0,0,0,0,0,0,0,6,0.7,1,1,0.4,1,1,"Intake broke, good defense ",Fri Apr 21 2023 14:00:20 GMT+0000 (Coordinated Universal Time)
"4145","75",Blue,"AK",6,0,0,0,0,0,3,0,4,2,20,0,0,10,0,0,0,0,0,0,0,0,10,0.8,0.9,1,0.6,1,1,"",Fri Apr 21 2023 14:00:29 GMT+0000 (Coordinated Universal Time)
"3767","75",Red,"JW",0,0,0,6,0,0,3,12,5,1,10,6,2,0,3,0,0,0,0,0,0,0,2,0.9,0.7,1,0.8,0,1,"Slow substation pickup time",Fri Apr 21 2023 14:00:32 GMT+0000 (Coordinated Universal Time)
"5274","75",Blue,"AJ",0,0,0,0,0,3,3,12,4,1,10,6,0,0,3,0,0,0,0,0,0,0,10,1,1,1,0.6,0,1,"",Fri Apr 21 2023 14:00:38 GMT+0000 (Coordinated Universal Time)
"195","75",Red,"LP",0,0,0,0,4,3,3,0,9,2,15,12,4,5,3,0,0,0,0,0,0,0,6,1,0.8,1,0.7,1,1,"Really fast clean places and substation pickups",Fri Apr 21 2023 14:00:40 GMT+0000 (Coordinated Universal Time)
"7285","75",Blue,"MR",0,0,0,0,4,0,3,0,4,4,5,9,0,5,3,2,0,0,0,0,0,0,10,1,1,1,0.8,1,1,"smooth drive and skillful avoidance. quick game pice collections",Fri Apr 21 2023 14:01:42 GMT+0000 (Coordinated Universal Time)
"4419","76",Red,"KP",6,0,0,0,0,0,3,8,4,3,10,6,0,5,3,2,0,0,0,0,0,0,2,1,0.8,1,0.6,1,1,"",Fri Apr 21 2023 14:08:11 GMT+0000 (Coordinated Universal Time)
"3003","76",Blue,"LL",6,0,0,0,0,0,3,12,5,1,5,9,0,5,0,0,0,0,0,0,0,0,10,1,1,1,0.5,1,1,"Accurate shooting, but a little slow on the field",Fri Apr 21 2023 14:08:18 GMT+0000 (Coordinated Universal Time)
"1468","76",Blue,"Lg",6,4,0,0,0,0,3,0,3,3,5,3,2,5,6,0,0,0,0,0,0,0,10,1,0.9,1,0.7,1,1,"Solid auto. Solid and consistent collecting and placing",Fri Apr 21 2023 14:08:43 GMT+0000 (Coordinated Universal Time)
"1023","76",Red,"ATC4",0,4,0,0,4,0,3,0,4,4,0,12,0,0,0,6,0,0,0,0,0,0,6,0.7,0.5,1,0.7,1,1,"",Fri Apr 21 2023 14:09:34 GMT+0000 (Coordinated Universal Time)
"900","76",Blue,"KL",6,0,0,0,0,0,3,0,4,4,5,3,4,10,3,2,0,0,0,0,0,0,10,1,1,1,0.9,1,1,"Missed 2 cones high. They fell into the hybrid node",Fri Apr 21 2023 14:09:40 GMT+0000 (Coordinated Universal Time)
"5990","76",Red,"WC",6,0,0,6,0,0,3,0,2,1,10,0,2,5,3,2,18,18,3,9,9,15,6,0.4,0.6,1,0.5,1,1,"Good intake, won’t pick up off shelf though",Fri Apr 21 2023 14:11:49 GMT+0000 (Coordinated Universal Time)
"11","77",Blue,"LL",6,0,0,0,0,0,3,8,4,5,10,6,0,5,3,6,0,0,0,0,0,0,2,1,0.8,1,0.9,1,1,"Very good overall. ",Fri Apr 21 2023 14:16:04 GMT+0000 (Coordinated Universal Time)
"5006","77",Blue,"Lg",6,0,0,0,0,0,0,0,1,5,0,3,0,10,3,4,0,0,0,0,0,0,10,0.9,0.6,1,0.5,1,1,"",Fri Apr 21 2023 14:16:04 GMT+0000 (Coordinated Universal Time)
"6657","77",Red,"KP",0,0,0,6,0,0,3,12,0,5,0,0,0,5,0,8,0,0,0,0,0,0,10,1,1,1,0.6,0,1,"Only substation pickup",Fri Apr 21 2023 14:16:10 GMT+0000 (Coordinated Universal Time)
"7072","77",Red,"ATC4",0,0,0,0,0,0,3,0,0,7,0,0,0,0,9,8,0,0,0,0,0,0,10,0.8,0.9,1,0.5,1,1,"",Fri Apr 21 2023 14:16:10 GMT+0000 (Coordinated Universal Time)
"3572","77",Red,"WC",0,0,0,0,0,0,3,0,5,0,10,6,0,0,0,0,6,6,0,6,6,27,10,0.5,0.5,1,0.5,1,1,"Really smooth intake, mostly cones though",Fri Apr 21 2023 14:16:48 GMT+0000 (Coordinated Universal Time)
"5006","77",Blue,"KL",6,0,0,0,0,0,0,0,1,5,0,3,0,10,3,8,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"Better at cubes, cones take a long time to place, 3 cubes were in one hybrid node and they took those and created a link",Fri Apr 21 2023 14:17:27 GMT+0000 (Coordinated Universal Time)
"3161","78",Blue,"LL",0,4,0,0,4,0,3,0,2,4,0,6,0,10,6,2,0,0,0,0,0,0,10,1,1,0.6,0.7,1,1,"Accurate but slow shooting",Fri Apr 21 2023 14:22:16 GMT+0000 (Coordinated Universal Time)
"3039","78",Red,"KP",6,0,0,6,0,3,3,0,3,3,5,6,0,0,6,2,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"",Fri Apr 21 2023 14:22:17 GMT+0000 (Coordinated Universal Time)
"4143","78",Red,"ATC4",6,0,0,0,0,0,3,12,5,2,10,9,0,5,0,4,0,0,0,0,0,0,10,1,0.4,1,0.8,1,1,"",Fri Apr 21 2023 14:23:24 GMT+0000 (Coordinated Universal Time)
"4663","78",Red,"WC",0,0,0,6,0,0,3,0,2,1,5,3,0,0,0,0,18,18,0,9,9,9,10,0.7,0.6,0.9,0.3,1,1,"Very slow and scuffed intake",Fri Apr 21 2023 14:23:31 GMT+0000 (Coordinated Universal Time)
"3478","79",Red,"ATC4",6,0,0,6,0,0,3,12,5,2,10,3,2,0,3,0,0,0,0,0,0,0,10,0.7,0.8,1,0.5,1,1,"",Fri Apr 21 2023 14:29:02 GMT+0000 (Coordinated Universal Time)
"3218","79",Blue,"LL",6,0,0,0,0,0,3,0,2,5,5,0,0,5,0,8,0,0,0,0,0,0,10,1,1,1,0.4,1,1,"Terrible intake",Fri Apr 21 2023 14:29:03 GMT+0000 (Coordinated Universal Time)
"494","79",Red,"KP",6,0,0,0,0,3,3,0,5,3,10,6,0,0,3,4,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"",Fri Apr 21 2023 14:29:07 GMT+0000 (Coordinated Universal Time)
"4112","79",Blue,"KL",6,0,0,0,0,0,3,0,2,2,10,0,0,0,0,4,0,0,0,0,0,0,10,1,1,1,0.8,1,1,"Goofy ahh intake",Fri Apr 21 2023 14:29:08 GMT+0000 (Coordinated Universal Time)
"7428","79",Blue,"Lg",0,0,0,6,0,0,0,12,1,3,0,3,0,5,3,2,0,0,0,0,0,0,10,1,0.8,1,0.4,0,1,"Thin bot. Can fit three on charge",Fri Apr 21 2023 14:29:35 GMT+0000 (Coordinated Universal Time)
"503","79",Red,"WC",0,0,0,6,0,3,3,0,3,4,5,3,0,5,3,4,18,18,3,9,9,12,10,0.8,1,0.9,0.8,1,1,"Similar to 4414",Fri Apr 21 2023 14:30:21 GMT+0000 (Coordinated Universal Time)
"5665","80",Blue,"LL",0,0,0,6,0,0,0,8,4,1,10,6,0,0,0,0,0,0,0,0,0,0,10,0.8,1,1,0.7,1,1,"Below average",Fri Apr 21 2023 14:37:50 GMT+0000 (Coordinated Universal Time)
"4099","80",Blue,"Lg",6,0,0,0,0,0,0,0,2,7,5,0,0,10,9,6,0,0,0,0,0,0,10,1,1,1,0.8,1,1,"Almost had two price place auto",Fri Apr 21 2023 14:37:53 GMT+0000 (Coordinated Universal Time)
"177","80",Red,"KP",0,0,3,0,0,3,3,0,6,2,15,6,2,5,3,0,0,0,0,0,0,0,6,1,1,1,0.6,1,1,"Mostly substation pick ups",Fri Apr 21 2023 14:37:55 GMT+0000 (Coordinated Universal Time)
"1816","80",Red,"ATC4",6,0,0,0,0,0,3,12,4,2,10,6,0,5,0,0,0,0,0,0,0,0,2,0.7,1,0.7,0.7,1,1,"",Fri Apr 21 2023 14:38:14 GMT+0000 (Coordinated Universal Time)
"8717","80",Red,"WC",0,0,0,6,0,0,3,0,0,3,0,0,2,0,0,4,18,6,6,9,0,6,6,0.6,0.3,0.9,0.4,0,1,"Tank drive ",Fri Apr 21 2023 14:38:32 GMT+0000 (Coordinated Universal Time)
"179","80",Red,"KL",0,0,0,0,0,0,3,0,7,0,10,12,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0.8,1,1,"Auto completely missed, picking up was difficult but placing was very easy for them.",Fri Apr 21 2023 14:39:26 GMT+0000 (Coordinated Universal Time)
"4909","81",Red,"KP",6,0,0,0,0,3,3,0,6,1,15,9,0,5,0,0,0,0,0,0,0,0,2,1,1,1,0.6,1,1,"",Fri Apr 21 2023 14:45:50 GMT+0000 (Coordinated Universal Time)
"3184","81",Blue,"Lg",6,0,0,0,0,0,3,0,4,2,10,6,0,5,3,0,0,0,0,0,0,0,2,1,0.7,1,0.5,1,1,"",Fri Apr 21 2023 14:46:01 GMT+0000 (Coordinated Universal Time)
"6431","81",Blue,"LL",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,1,0.5,0.4,0,1,"Just played defense (below average defense)",Fri Apr 21 2023 14:46:06 GMT+0000 (Coordinated Universal Time)
"8592","81",Blue,"KL",6,0,0,0,0,0,0,12,5,3,10,6,2,10,3,0,0,0,0,0,0,0,0,1,1,1,0.8,1,1,"",Fri Apr 21 2023 14:46:19 GMT+0000 (Coordinated Universal Time)
"6817","81",Red,"WC",0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0.7,0.5,0,1,"Played defense, has awful intake",Fri Apr 21 2023 14:46:21 GMT+0000 (Coordinated Universal Time)
"9140","81",Red,"ATC4",0,0,0,6,0,0,3,12,3,2,0,9,0,0,3,0,0,0,0,0,0,0,10,0.7,0.9,1,0.4,0,1,"Struggled against defense",Fri Apr 21 2023 14:46:43 GMT+0000 (Coordinated Universal Time)
"9023","82",Red,"WC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,"No show",Fri Apr 21 2023 14:51:10 GMT+0000 (Coordinated Universal Time)
"9126","82",Red,"KP",0,0,0,6,0,0,3,0,0,6,0,0,0,5,6,6,0,0,0,0,0,0,10,1,1,1,0.4,1,1,"",Fri Apr 21 2023 14:53:40 GMT+0000 (Coordinated Universal Time)
"9030","82",Blue,"LL",0,4,0,6,0,0,3,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,10,0.7,1,1,0.5,0,1,"Bad",Fri Apr 21 2023 14:53:50 GMT+0000 (Coordinated Universal Time)
"5135","82",Blue,"KL",0,0,0,6,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0.4,1,1,"DAMN THEY SUCK",Fri Apr 21 2023 14:54:05 GMT+0000 (Coordinated Universal Time)
"5172","82",Red,"ATC4",0,0,0,0,0,3,0,0,6,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0.9,0.8,1,0.5,1,1,"",Fri Apr 21 2023 14:54:57 GMT+0000 (Coordinated Universal Time)
"8015","82",Blue,"Lg",0,0,0,0,0,0,3,0,2,1,0,0,4,0,0,2,0,0,0,0,0,0,10,1,0.7,1,0.3,0,1,"Asss",Fri Apr 21 2023 14:55:33 GMT+0000 (Coordinated Universal Time)
"195","83",Blue,"Lg",6,0,0,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,1,0.7,1,0,"Banged into robot and tipped during first 30 sec of teleop. Otherwise looked decent , great auto",Fri Apr 21 2023 15:05:03 GMT+0000 (Coordinated Universal Time)
